feature,clsname,val_score,malware,test_score
tfidfvectorizer_ngram1,Isolation Forest,0.9444444444444444,repeat,0.04666666666666667
tfidfvectorizer_ngram1,Isolation Forest,0.9444444444444444,spoof,0.1
tfidfvectorizer_ngram1,Isolation Forest,0.9444444444444444,total,0.058095238095238096
tfidfvectorizer_ngram1,One-Class SVM,0.5444444444444444,delay,0.4533333333333333
tfidfvectorizer_ngram1,One-Class SVM,0.5444444444444444,confusion,0.5466666666666666
tfidfvectorizer_ngram1,One-Class SVM,0.5444444444444444,freeze,0.44
tfidfvectorizer_ngram1,One-Class SVM,0.5444444444444444,mimic,0.5066666666666667
tfidfvectorizer_ngram1,One-Class SVM,0.5444444444444444,noise,0.79
tfidfvectorizer_ngram1,One-Class SVM,0.5444444444444444,repeat,0.5166666666666667
tfidfvectorizer_ngram1,One-Class SVM,0.5444444444444444,spoof,0.8066666666666666
tfidfvectorizer_ngram1,One-Class SVM,0.5444444444444444,total,0.58
tfidfvectorizer_ngram1,Robust covariance,0.9333333333333333,delay,0.08333333333333333
tfidfvectorizer_ngram1,Robust covariance,0.9333333333333333,confusion,0.07333333333333333
tfidfvectorizer_ngram1,Robust covariance,0.9333333333333333,freeze,0.11
tfidfvectorizer_ngram1,Robust covariance,0.9333333333333333,mimic,0.05333333333333334
tfidfvectorizer_ngram1,Robust covariance,0.9333333333333333,noise,0.59
tfidfvectorizer_ngram1,Robust covariance,0.9333333333333333,repeat,0.08333333333333333
tfidfvectorizer_ngram1,Robust covariance,0.9333333333333333,spoof,0.6233333333333333
tfidfvectorizer_ngram1,Robust covariance,0.9333333333333333,total,0.23095238095238096
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,delay,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,confusion,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,freeze,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,mimic,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,noise,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,repeat,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,spoof,0.0
tfidfvectorizer_ngram1,SGD One-Class SVM,1.0,total,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.05555555555555555,delay,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.05555555555555555,confusion,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.05555555555555555,freeze,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.05555555555555555,mimic,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.05555555555555555,noise,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.05555555555555555,repeat,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.05555555555555555,spoof,0.0
tfidfvectorizer_ngram1,Local Outlier Factor,0.05555555555555555,total,0.0
tfidfvectorizer_ngram2,Isolation Forest,0.9444444444444444,delay,0.05333333333333334
tfidfvectorizer_ngram2,Isolation Forest,0.9444444444444444,confusion,0.056666666666666664
tfidfvectorizer_ngram2,Isolation Forest,0.9444444444444444,freeze,0.06333333333333334
tfidfvectorizer_ngram2,Isolation Forest,0.9444444444444444,mimic,0.05
tfidfvectorizer_ngram2,Isolation Forest,0.9444444444444444,noise,0.013333333333333334
tfidfvectorizer_ngram2,Isolation Forest,0.9444444444444444,repeat,0.03
tfidfvectorizer_ngram2,Isolation Forest,0.9444444444444444,spoof,0.06666666666666667
tfidfvectorizer_ngram2,Isolation Forest,0.9444444444444444,total,0.047619047619047616
tfidfvectorizer_ngram2,One-Class SVM,0.45555555555555555,delay,0.49333333333333335
tfidfvectorizer_ngram2,One-Class SVM,0.45555555555555555,confusion,0.58
tfidfvectorizer_ngram2,One-Class SVM,0.45555555555555555,freeze,0.5333333333333333
tfidfvectorizer_ngram2,One-Class SVM,0.45555555555555555,mimic,0.5966666666666667
tfidfvectorizer_ngram2,One-Class SVM,0.45555555555555555,noise,0.8066666666666666
tfidfvectorizer_ngram2,One-Class SVM,0.45555555555555555,repeat,0.5666666666666667
tfidfvectorizer_ngram2,One-Class SVM,0.45555555555555555,spoof,0.83
tfidfvectorizer_ngram2,One-Class SVM,0.45555555555555555,total,0.6295238095238095
tfidfvectorizer_ngram2,Robust covariance,0.9,delay,0.07333333333333333
tfidfvectorizer_ngram2,Robust covariance,0.9,confusion,0.1
tfidfvectorizer_ngram2,Robust covariance,0.9,freeze,0.11
tfidfvectorizer_ngram2,Robust covariance,0.9,mimic,0.07
tfidfvectorizer_ngram2,Robust covariance,0.9,noise,0.5833333333333334
tfidfvectorizer_ngram2,Robust covariance,0.9,repeat,0.06
tfidfvectorizer_ngram2,Robust covariance,0.9,spoof,0.61
tfidfvectorizer_ngram2,Robust covariance,0.9,total,0.22952380952380952
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,delay,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,confusion,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,freeze,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,mimic,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,noise,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,repeat,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,spoof,0.0
tfidfvectorizer_ngram2,SGD One-Class SVM,1.0,total,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.1,delay,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.1,confusion,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.1,freeze,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.1,mimic,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.1,noise,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.1,repeat,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.1,spoof,0.0
tfidfvectorizer_ngram2,Local Outlier Factor,0.1,total,0.0
tfidfvectorizer_ngram3,Isolation Forest,0.9333333333333333,delay,0.02666666666666667
tfidfvectorizer_ngram3,Isolation Forest,0.9333333333333333,confusion,0.08333333333333333
tfidfvectorizer_ngram3,Isolation Forest,0.9333333333333333,freeze,0.05
tfidfvectorizer_ngram3,Isolation Forest,0.9333333333333333,mimic,0.04
tfidfvectorizer_ngram3,Isolation Forest,0.9333333333333333,noise,0.023333333333333334
tfidfvectorizer_ngram3,Isolation Forest,0.9333333333333333,repeat,0.03
tfidfvectorizer_ngram3,Isolation Forest,0.9333333333333333,spoof,0.05333333333333334
tfidfvectorizer_ngram3,Isolation Forest,0.9333333333333333,total,0.04380952380952381
tfidfvectorizer_ngram3,One-Class SVM,0.4111111111111111,delay,0.5666666666666667
tfidfvectorizer_ngram3,One-Class SVM,0.4111111111111111,confusion,0.6533333333333333
tfidfvectorizer_ngram3,One-Class SVM,0.4111111111111111,freeze,0.6333333333333333
