feature,clsname,val_score,malware,test_score
countvectorizer_ngram3,SGD One-Class SVM,1.0,delay,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,confusion,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,freeze,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,mimic,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,noise,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,repeat,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,spoof,0.0
countvectorizer_ngram3,SGD One-Class SVM,1.0,total,0.0
countvectorizer_ngram3,Local Outlier Factor,0.07777777777777778,delay,0.0
countvectorizer_ngram3,Local Outlier Factor,0.07777777777777778,confusion,0.0
countvectorizer_ngram3,Local Outlier Factor,0.07777777777777778,freeze,0.0
countvectorizer_ngram3,Local Outlier Factor,0.07777777777777778,mimic,0.0
countvectorizer_ngram3,Local Outlier Factor,0.07777777777777778,noise,0.0
countvectorizer_ngram3,Local Outlier Factor,0.07777777777777778,repeat,0.0
countvectorizer_ngram3,Local Outlier Factor,0.07777777777777778,spoof,0.0
countvectorizer_ngram3,Local Outlier Factor,0.07777777777777778,total,0.0
hashingvectorizer_ngram1,Isolation Forest,0.9222222222222223,delay,0.08666666666666667
hashingvectorizer_ngram1,Isolation Forest,0.9222222222222223,confusion,0.16
hashingvectorizer_ngram1,Isolation Forest,0.9222222222222223,freeze,0.06666666666666667
hashingvectorizer_ngram1,Isolation Forest,0.9222222222222223,mimic,0.16
hashingvectorizer_ngram1,Isolation Forest,0.9222222222222223,noise,1.0
hashingvectorizer_ngram1,Isolation Forest,0.9222222222222223,repeat,0.13666666666666666
hashingvectorizer_ngram1,Isolation Forest,0.9222222222222223,spoof,1.0
hashingvectorizer_ngram1,Isolation Forest,0.9222222222222223,total,0.37285714285714283
hashingvectorizer_ngram1,One-Class SVM,1.0,delay,0.03
hashingvectorizer_ngram1,One-Class SVM,1.0,confusion,0.01
hashingvectorizer_ngram1,One-Class SVM,1.0,freeze,0.02
hashingvectorizer_ngram1,One-Class SVM,1.0,mimic,0.023333333333333334
hashingvectorizer_ngram1,One-Class SVM,1.0,noise,1.0
hashingvectorizer_ngram1,One-Class SVM,1.0,repeat,0.06333333333333334
hashingvectorizer_ngram1,One-Class SVM,1.0,spoof,1.0
hashingvectorizer_ngram1,One-Class SVM,1.0,total,0.30666666666666664
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,delay,0.07666666666666666
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,confusion,0.09
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,freeze,0.056666666666666664
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,mimic,0.07666666666666666
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,noise,1.0
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,repeat,0.10333333333333333
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,spoof,1.0
hashingvectorizer_ngram1,Robust covariance,0.9333333333333333,total,0.3433333333333333
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,delay,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,confusion,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,freeze,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,mimic,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,noise,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,repeat,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,spoof,0.0
hashingvectorizer_ngram1,SGD One-Class SVM,1.0,total,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.07777777777777778,delay,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.07777777777777778,confusion,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.07777777777777778,freeze,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.07777777777777778,mimic,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.07777777777777778,noise,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.07777777777777778,repeat,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.07777777777777778,spoof,0.0
hashingvectorizer_ngram1,Local Outlier Factor,0.07777777777777778,total,0.0
index_sequence_features,Isolation Forest,0.9333333333333333,delay,0.05
index_sequence_features,Isolation Forest,0.9333333333333333,confusion,0.06333333333333334
index_sequence_features,Isolation Forest,0.9333333333333333,freeze,0.06
index_sequence_features,Isolation Forest,0.9333333333333333,mimic,0.04666666666666667
